,a1,a2,a1_coefficients,a2_coefficients,a3_coefficient,c1_coefficients,c2_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,JV_default_PCE
619,167.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,35,120,15.0,60.0,0
620,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,253.8,0.0,0.0,3.5,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,60.0,0.0,0
621,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,253.8,0.0,0.0,3.5,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,60.0,0.0,0
622,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,118.71,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,60,100,5.0,10.0,0
623,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,118.71,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,60,100,5.0,10.0,0
624,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,118.71,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,60,100,5.0,10.0,0
625,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,86.1,1787.74,150,0,10.0,0.0,0
626,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,86.1,1787.74,150,0,10.0,0.0,0
627,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,200.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,0,3.0,0.0,0
628,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,200.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,0,4.0,0.0,0
629,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,39.1,253.8,266.0,78.0,0.0,0.0,1787.74,100,0,30.0,0.0,0
630,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,39.1,253.8,266.0,78.0,0.0,0.0,1787.74,100,0,30.0,0.0,0
631,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,39.1,253.8,266.0,78.0,0.0,0.0,1787.74,100,0,30.0,0.0,0
632,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
633,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
634,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
635,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
636,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,0.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,63.5,100,0,60.0,0.0,0
637,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,0.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
638,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,0.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
639,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,0.0,200.0,63.5,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
640,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,65,0,2.0,0.0,0
641,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,65,0,2.0,0.0,0
642,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,12.0,0.0,30.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,65,0,2.0,0.0,0
643,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,12.0,0.0,30.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,65,0,2.0,0.0,0
644,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,150.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,55,0,15.0,0.0,0
645,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,255.2,0.0,150.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,55,0,15.0,0.0,0
646,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,720.64,0.0,6.0,10.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
647,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,720.64,0.0,6.0,10.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
648,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,720.64,0.0,6.0,10.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
649,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,720.64,0.0,6.0,10.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
650,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,720.64,0.0,6.0,10.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
651,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,720.64,0.0,6.0,10.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
652,167.0,494.5,0.17,0.83,0.0,0.51,2.49,181.4,118.71,720.64,2.0,4.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
653,167.0,494.5,0.17,0.83,0.0,0.51,2.49,181.4,118.71,720.64,2.0,4.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
654,167.0,494.5,0.17,0.83,0.0,0.51,2.49,181.4,118.71,720.64,2.0,4.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
655,167.0,494.5,0.17,0.83,0.0,0.51,2.49,181.4,118.71,720.64,2.0,4.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
656,167.0,494.5,0.17,0.83,0.0,0.51,2.49,181.4,118.71,720.64,2.0,4.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
657,167.0,494.5,0.17,0.83,0.0,0.51,2.49,181.4,118.71,720.64,2.0,4.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
658,167.0,494.5,0.17,0.83,0.0,1.5,1.5,181.4,118.71,910.9,2.0,4.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,30.0,0.0,0
659,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
660,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
661,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,100,0,15.0,0.0,0
662,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,2.4,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,60.0,0.0,0
663,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,2.3,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,60.0,0.0,0
664,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,0.8,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,60.0,0.0,0
665,167.0,494.5,0.1,0.765,0.135,0.45,2.55,47.86,47.86,0.0,20.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,39.1,100,0,90.0,0.0,0
666,167.0,494.5,0.1,0.765,0.135,0.45,2.55,47.86,47.86,0.0,20.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,39.1,100,0,90.0,0.0,0
667,167.0,494.5,0.1,0.765,0.135,0.45,2.55,47.86,47.86,0.0,20.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,39.1,100,0,90.0,0.0,0
668,167.0,494.5,0.1,0.765,0.135,0.45,2.55,47.86,47.86,0.0,20.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
669,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,15.0,30.0,0
670,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,18.0,0.0,0.0,1.0,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,105,0,80.0,0.0,0
671,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,18.0,0.0,0.0,1.5,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,105,0,80.0,0.0,0
672,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,18.0,0.0,0.0,2.8,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,105,0,80.0,0.0,0
673,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,18.0,0.0,0.0,4.0,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,105,0,80.0,0.0,0
674,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,18.0,0.0,0.0,10.0,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,105,0,80.0,0.0,0
675,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,45.0,0.0,253.8,0.0,0.0,18.0,0.0,0.0,166.28316,95,0,100.0,0.0,0
676,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,45.0,0.0,266.0,253.8,0.0,18.0,0.0,0.0,166.28316,95,0,100.0,0.0,0
677,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,45.0,0.0,266.0,0.0,0.0,18.0,0.0,0.0,166.28316,95,0,100.0,0.0,0
678,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,45.0,0.0,266.0,253.8,0.0,18.0,0.0,0.0,166.28316,95,0,100.0,0.0,0
679,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,45.0,0.0,266.0,253.8,0.0,18.0,0.0,0.0,166.28316,95,0,100.0,0.0,0
680,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,5.0,0.0,0
681,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,5.0,0.0,0
682,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,100.0,0.0,253.8,266.0,0.0,18.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
683,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,100.0,0.0,107.87,253.8,266.0,18.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
684,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,100.0,0.0,107.87,253.8,266.0,18.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
685,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,100.0,0.0,107.87,253.8,266.0,18.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
686,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,100.0,0.0,107.87,253.8,266.0,18.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
687,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,900.0,0.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,105,0,10.0,0.0,0
688,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,300.0,0.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,105,0,10.0,0.0,0
689,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,900.0,0.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,105,0,10.0,0.0,0
690,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,1200.0,0.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,105,0,10.0,0.0,0
691,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,900.0,0.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,105,0,10.0,0.0,0
692,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,900.0,0.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,105,0,10.0,0.0,0
693,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,101.96,47.86,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,25,30.0,30.0,0
694,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,101.96,47.86,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,25,30.0,30.0,0
695,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,101.96,47.86,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,25,30.0,30.0,0
696,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,101.96,47.86,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,25,30.0,30.0,0
697,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,101.96,47.86,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,25,30.0,30.0,0
698,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,101.96,47.86,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,25,30.0,30.0,0
699,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,101.96,47.86,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,25,30.0,30.0,0
700,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,101.96,47.86,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,25,30.0,30.0,0
701,253.0,31.1,0.85,0.15,0.0,0.45,2.55,118.71,0.0,0.0,100.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,166.28316,100,0,90.0,0.0,0
702,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,80,140,5.0,60.0,0
703,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,80,140,5.0,60.0,0
704,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,80,140,5.0,60.0,0
705,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,80,140,5.0,60.0,0
706,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,30.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,10.0,5.0,0
707,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,726.7,0.0,30.0,10.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,10.0,5.0,0
708,253.0,31.1,0.9,0.1,0.0,0.1,2.9,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,140,2.0,25.0,0
709,167.0,494.5,0.1,0.81,0.09,0.1,2.9,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,140,2.0,25.0,1
710,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,120,100,5.0,5.0,0
711,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,120,100,5.0,5.0,0
712,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,120,100,5.0,5.0,0
713,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,15.0,0.0,0
714,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,15.0,0.0,0
715,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,15.0,0.0,0
716,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,15.0,0.0,0
717,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,15.0,0.0,0
718,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,15.0,0.0,0
719,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,15.0,0.0,0
720,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,15.0,0.0,0
721,167.0,494.5,0.05,0.81,0.14,0.45,2.55,47.86,118.71,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,80.0,0.0,0
722,167.0,494.5,0.05,0.81,0.14,0.45,2.55,47.86,118.71,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,80.0,0.0,0
723,167.0,494.5,0.05,0.81,0.14,0.45,2.55,47.86,118.71,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,80.0,0.0,1
724,167.0,494.5,0.05,0.81,0.14,0.45,2.55,47.86,118.71,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,80.0,0.0,0
725,167.0,494.5,0.05,0.81,0.14,0.45,2.55,47.86,118.71,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,80.0,0.0,0
726,167.0,494.5,0.05,0.81,0.14,0.45,2.55,47.86,118.71,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,80.0,0.0,0
727,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,40.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
728,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,40.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
729,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,40.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
730,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,40.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
731,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,40.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
732,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,150.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,105,0,60.0,0.0,0
733,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,150.0,0.0,39.1,253.8,266.0,18.0,253.8,0.0,1787.74,105,105,60.0,5.0,0
734,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,150.0,0.0,39.1,253.8,266.0,18.0,253.8,0.0,1787.74,105,105,60.0,5.0,0
735,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,150.0,0.0,39.1,253.8,266.0,18.0,253.8,0.0,1787.74,105,105,60.0,5.0,0
736,167.0,494.5,0.05,0.79,0.16,0.51,2.49,47.86,47.86,0.0,150.0,0.0,39.1,253.8,266.0,18.0,253.8,0.0,1787.74,105,105,60.0,5.0,0
737,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,35.0,0.0,39.1,253.8,266.0,78.0,0.0,0.0,1787.74,100,0,45.0,0.0,0
738,253.0,31.1,0.9,0.1,0.0,0.1,2.9,215.84,0.0,0.0,28.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,130,1.0,25.0,0
739,167.0,494.5,0.05,0.85,0.1,0.1,2.9,47.86,47.86,0.0,40.0,250.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,1
740,167.0,494.5,0.2,0.8,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,39.1,253.8,266.0,167.23,18.0,0.0,1787.74,170,0,10.0,0.0,0
741,167.0,494.5,0.2,0.8,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,39.1,253.8,266.0,167.23,18.0,0.0,1787.74,170,0,10.0,0.0,0
742,167.0,494.5,0.2,0.8,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,39.1,253.8,266.0,167.23,18.0,0.0,1787.74,170,0,10.0,0.0,0
743,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
744,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,63.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
745,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,79.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
746,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,123.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
747,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,45.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,15.0,0.0,0
748,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,46.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,15.0,0.0,0
749,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
750,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,1
751,167.0,494.5,0.05,0.81,0.14,0.45,2.55,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
752,167.0,494.5,0.05,0.81,0.14,0.45,2.55,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,1
753,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,23.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
754,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,250.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
755,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,780.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
756,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,1900.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
757,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,101.963,0.0,0.0,50.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,45.0,0.0,1
758,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,101.963,0.0,0.0,100.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,45.0,0.0,0
759,167.0,494.5,0.17,0.83,0.0,0.51,2.49,118.71,101.963,0.0,0.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,45.0,0.0,0
760,253.0,31.1,0.85,0.15,0.0,0.15,0.85,47.86,47.86,0.0,0.0,250.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
761,253.0,31.1,0.85,0.15,0.0,0.15,0.85,47.86,47.86,0.0,0.0,250.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
762,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,90.0,0.0,0
763,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,300.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,90.0,0.0,0
764,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,300.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,90.0,0.0,0
765,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,101.963,0.0,50.0,300.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,90.0,0.0,0
